,Date,Price,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
127,2016-07-06,17918.62,17807.47,17926.91,17713.45,93000000,0.44%,51.73676843963112,17760.98799999999,17747.978499999997,17735.701841530234,-1.1734477446298115,-16.524898492272218,73.05224531931789,90.17154347648228,81.31482746581888,78.19504174862307,-21.47701979978681,300.4300000000003,-0.1114019878467487,-0.10000000000000009
128,2016-07-07,17895.88,17924.24,17984.95,17816.65,81570000,-0.13%,53.446612296145545,17854.63199999999,17747.594999999998,17769.981506706554,14.22740835696095,-10.374437122425583,91.20505782116054,87.23989608353581,75.12413261019712,80.27403186073735,-9.15937931834706,399.0500000000029,0.5134957356357939,-0.20000000000000018
129,2016-07-08,18146.74,17971.22,18166.77,17971.22,93460000,1.40%,54.12306807307494,17906.32399999999,17747.657,17806.570323669,29.87916275727548,-2.32371714648537,100.0,88.08576771349277,64.76579188496933,73.73491732032845,-17.71783743623658,236.13000000000102,0.7123358912268563,-0.30000000000000004
130,2016-07-11,18226.93,18161.53,18283.9,18161.53,80880000,0.44%,56.75626403506929,17953.78199999999,17758.7925,17871.10844663827,56.98285452096752,9.53759718700521,100.0,97.06835260705348,69.50672355991561,69.79888268502737,-10.023590701332107,302.0099999999984,1.1974392964027025,-0.40000000000000013
131,2016-07-12,18347.67,18259.12,18371.95,18259.12,90210000,0.66%,58.03403493858795,18024.71599999999,17780.2235,17941.65600179495,85.35352066607447,24.700781882819065,100.0,99.99999999999996,72.75893993986988,69.01048512825162,-8.620413028031953,432.27000000000044,5.208291919256514,-0.5
132,2016-07-13,18372.12,18356.78,18390.16,18315.76,80920000,0.13%,59.27962800764865,18134.577999999987,17812.523999999998,18017.133092377684,114.39910216817952,42.64044593989116,100.0,99.99999999999996,85.19793947219351,75.82120099065968,-2.515296741718741,465.27999999999884,6.784382778637754,-0.6000000000000001
133,2016-07-14,18506.41,18414.3,18537.57,18414.3,87050000,0.73%,60.002951101918256,18232.58999999999,17848.0565,18089.345257399924,140.44040844853953,62.20043844162083,100.0,99.99999999999996,85.0932038309566,81.01669441434001,-8.360178773677719,659.75,5.489682069566815,-0.7000000000000002
134,2016-07-15,18516.55,18508.88,18557.43,18471.62,123690000,0.05%,61.17602214487042,18340.12199999999,17893.389,18165.62430150903,166.78752409898152,83.11785557309297,100.0,99.99999999999996,86.71693669033561,85.66935999782858,-3.248904205841959,719.8300000000017,4.494612923113062,-0.8
135,2016-07-18,18533.05,18521.55,18556.13,18489.84,75540000,0.09%,61.33317974455396,18412.12599999999,17932.794499999996,18230.338064871023,186.53985090090646,103.80225463865567,100.0,99.99999999999996,84.64778442301031,85.48597498143418,-2.624879290668142,721.75,3.3324146518903808,-0.9000000000000001
136,2016-07-19,18559.01,18503.12,18562.53,18495.11,85840000,0.14%,60.961845127979416,18460.92599999999,17971.106999999996,18279.93478034902,198.41931092063896,122.72566589505233,73.66791085546126,91.22263695182039,83.87799874019477,85.08090661784689,-5.369133582163735,677.4300000000003,3.3436938861567844,-1.0
137,2016-07-20,18595.03,18582.7,18622.01,18555.65,93230000,0.19%,61.989795202081254,18506.10999999999,18008.8755,18334.983002103745,211.81365354669106,140.54326342538008,100.0,91.22263695182039,81.65725637552897,83.39434651291134,-4.318783577415949,646.4799999999996,4.3533977594795825,-0.33333333333333337
138,2016-07-21,18517.23,18589.96,18590.44,18469.67,86800000,-0.42%,62.084019080864024,18541.241999999987,18046.739999999998,18381.3424562667,220.4731111192741,156.5292329641589,100.0,91.22263695182039,78.65368629984162,81.39631380518846,-3.527560095095465,658.0499999999993,3.7140765800948827,0.33333333333333326
139,2016-07-22,18570.85,18524.15,18571.3,18491.59,87710000,0.29%,60.67362892915862,18544.295999999984,18080.742000000002,18407.307464218207,219.49527176879928,169.12244072508696,0.0,66.66666666666664,65.26607320274753,75.19233862603937,-10.770890199876419,554.1700000000019,3.0767527190697086,1.0
140,2016-07-25,18493.06,18554.49,18555.69,18452.62,76810000,-0.42%,61.09514120659182,18550.883999999984,18111.135000000002,18434.067925269443,218.64807259941153,179.02756709995188,23.022724622485544,41.00757487416182,58.28765597806913,67.4024718268861,-7.4315400193709795,615.6700000000019,2.163694358349777,1.0
141,2016-07-26,18473.75,18497.37,18522.47,18387.22,85370000,-0.10%,59.845870874303905,18549.733999999986,18168.243,18445.577393402273,210.93601544277408,185.40925676851631,0.0,7.674241540828485,47.60523277743847,57.05298731941838,-15.476308731498944,666.869999999999,1.3048273958438328,1.0
142,2016-07-27,18472.17,18473.27,18542.39,18430.94,111370000,-0.01%,59.31647906428948,18527.847999999987,18232.381,18450.612412783677,200.5674690614469,188.44089922710242,0.0,7.674241540828485,49.79895352161208,51.897280759039894,-22.855298944359713,762.5,0.6345884191018447,1.0
143,2016-07-28,18456.35,18461.01,18483.26,18368.82,85750000,-0.09%,59.04162761410695,18502.057999999986,18282.6305,18452.502883186644,189.18028920073266,188.58877722182848,0.0,-2.960594732333751e-14,44.92931995596259,47.44450208500439,-34.9635163307853,757.359999999997,0.2536615565077005,1.0
144,2016-07-29,18432.24,18442.52,18466.55,18371.12,111550000,-0.13%,58.61786526752874,18485.731999999985,18319.1185,18450.687813516346,176.6278230511598,186.19658638769474,0.0,-2.960594732333751e-14,42.43762612564492,45.72196653440654,-49.46126925514571,840.2900000000009,-0.3585306080108652,1.0
145,2016-08-01,18404.51,18434.5,18467.03,18355.75,83470000,-0.15%,58.42969181503727,18461.733999999986,18344.6315,18447.744574695193,164.14064503595728,181.78539811734726,0.0,-2.960594732333751e-14,42.387710907956446,43.25155232985467,-61.22775510204029,701.0600000000013,-0.4699930621357207,1.0
146,2016-08-02,18313.77,18401.15,18403.65,18247.79,89680000,-0.49%,57.633806691422905,18442.489999999983,18369.466500000002,18439.27283384152,149.826295935316,175.393577680941,0.0,-2.960594732333751e-14,44.56324548088184,43.129527504827756,-59.018759018758594,664.2800000000025,-0.5510962475517522,1.0
147,2016-08-03,18355.0,18313.08,18355.0,18283.23,78550000,0.23%,55.566131262462115,18410.451999999983,18394.747,18416.328682233972,129.87840081731702,166.2905423082162,0.0,-2.960594732333751e-14,40.65935926647945,42.53677188510593,-82.55304366415443,485.75,-1.4509194035312367,1.0
148,2016-08-04,18352.05,18351.43,18397.87,18325.17,64500000,-0.02%,56.27280237010764,18388.535999999986,18416.1065,18404.528921827794,115.82887158449739,156.19820816347243,24.403973460071928,8.134657820023946,42.352315233629774,42.524973326997035,-72.30506119395005,518.760000000002,-1.283111959358696,1.0
149,2016-08-05,18543.53,18402.8,18543.53,18402.8,92420000,1.04%,57.215679923058836,18380.591999999986,18437.6855,18404.21457240456,107.59931025867627,146.4784285825132,59.92307586736005,28.109016442477298,42.471400680099094,41.82769172673611,-58.5778419111754,558.6899999999987,-0.6550907868917211,1.0
150,2016-08-08,18529.29,18540.65,18569.31,18502.03,71810000,-0.08%,59.63203613594167,18401.821999999986,18456.641500000005,18429.021013785547,110.92202648193779,139.3671481623981,100.0,61.442349775810634,63.590923143891416,49.47154635254011,-21.741221741221068,594.0200000000004,-0.0745911097529528,1.0
151,2016-08-09,18533.05,18538.05,18585.32,18507.75,60090000,0.02%,59.56639630051485,18429.201999999987,18470.588000000003,18448.84446582454,112.05381809296159,133.9044821485108,98.29003286110911,86.07103624282303,75.95090640365589,60.67107674254881,-15.289654166058588,1182.8400000000001,0.2199231566433424,1.0
152,2016-08-10,18495.66,18541.48,18561.75,18468.78,62780000,-0.20%,59.62704512814091,18474.881999999987,18479.823000000004,18465.687290220078,111.93720105780449,129.51102593036953,99.62123067466176,99.3037545119236,86.19554004504361,75.24578986419698,-12.98847509850985,1350.9700000000012,0.3692361991136428,1.0
153,2016-08-11,18613.52,18519.08,18638.34,18519.08,71470000,0.64%,59.02887922648229,18508.411999999986,18485.062000000005,18475.39505563461,108.78330222902878,125.36548119010138,70.38965143441993,89.4336383233969,72.28931337438298,78.14525327436083,-30.536422993214345,1063.0600000000013,0.3145548374655638,1.0
154,2016-08-12,18576.47,18595.65,18606.06,18535.86,61580000,-0.20%,60.432503352146185,18546.98199999998,18489.400500000007,18497.259590973772,111.18075126939948,122.52853520596099,100.0,90.00362736969386,69.11288875824037,75.86591405922233,-10.930738701830435,882.890000000003,0.8303095238611613,1.0
155,2016-08-15,18636.05,18588.59,18668.44,18588.59,62350000,0.32%,60.23567119831779,18556.569999999985,18492.75250000001,18513.865119887632,111.2288865429764,120.26860547336408,83.28980400894433,84.55981848112138,61.39916481827877,67.6004556503007,-18.982527041483173,664.3499999999985,0.8358783802110192,1.0
156,2016-08-16,18552.02,18614.48,18614.86,18550.65,67570000,-0.45%,60.72100046760036,18571.85599999998,18498.32050000001,18532.15873445352,112.06433285084495,118.62775094886025,100.0,94.42993466964806,69.26804643147011,66.59336666932974,-12.827766551764984,710.0299999999988,1.1593297158057903,1.0
157,2016-08-17,18573.94,18537.09,18582.35,18468.68,71000000,0.12%,58.51264681330445,18570.97799999998,18496.040000000008,18533.055328189243,105.26823713363774,115.95584818581575,0.0,61.096601336314734,55.742387709888135,62.13653298654566,-31.225484369428084,729.619999999999,1.2232240562483065,1.0
158,2016-08-18,18597.7,18566.54,18600.82,18533.29,70740000,0.13%,59.09823919691425,18580.469999999983,18494.869000000006,18539.143450336654,101.09331043629572,112.98334063591174,24.40089124646018,41.466963748820014,52.069645917750854,59.02669335303636,-24.22441459645747,642.2999999999993,1.1721702341452422,1.0
159,2016-08-19,18552.57,18585.17,18585.17,18491.24,93170000,-0.24%,59.47259049914653,18578.373999999985,18497.920000000006,18547.511913911807,98.1564497995023,110.01796246862986,39.935312105405295,21.44540111728845,47.18328661059945,51.665106746079466,-19.795554498989866,613.9499999999971,0.9909905014454212,1.0
160,2016-08-22,18529.42,18535.86,18570.92,18466.86,73450000,-0.12%,58.018637806589645,18567.827999999987,18496.988500000003,18545.39338410966,90.80333733706357,106.17503744231661,0.0,21.44540111728845,51.30846204634751,50.18713152489926,-34.4175904052331,374.33000000000175,-0.025835124442785684,1.0
161,2016-08-23,18547.3,18568.94,18631.6,18545.52,73990000,0.10%,58.71902329551394,18558.719999999987,18500.567000000003,18549.67458699881,86.64641632133862,102.26931321812101,47.279224090421046,29.071512065275403,55.63363566288578,51.3751281066109,-28.985929443295326,309.8199999999997,0.1666302550699772,0.6
162,2016-08-24,18481.48,18537.5,18539.15,18448.27,72270000,-0.35%,57.77140414292785,18558.80199999999,18503.778500000004,18547.4610257263,79.89411163584009,97.79427290166483,0.0,15.759741363473639,52.419241015902884,53.120446241712045,-49.29227525974965,180.72000000000116,-0.021465384640273477,0.19999999999999996
163,2016-08-25,18448.41,18471.21,18497.68,18431.46,64480000,-0.18%,55.80699309347133,18539.735999999986,18504.288500000002,18533.597202866975,68.40527905733688,91.91647413279924,0.0,15.759741363473639,43.49906621934158,50.51731429937674,-83.22643261034683,56.909999999999854,-0.2584901625782843,-0.20000000000000018
164,2016-08-26,18395.4,18467.92,18572.09,18335.34,78730000,-0.29%,55.70973591177314,18516.285999999986,18505.558500000003,18521.655893254796,58.36205946953851,85.2055912001471,0.0,-4.263256414560601e-14,37.7613744301598,44.55989388846808,-60.19813869708836,-40.960000000002765,-0.686881071648493,-0.6000000000000001
165,2016-08-29,18502.99,18421.29,18523.09,18419.92,64480000,0.58%,54.32170473096761,18493.371999999985,18504.898,18503.40754902665,46.10857335978653,77.38618763207498,0.0,-4.263256414560601e-14,31.208002729509918,37.48948112633709,-74.19693785649922,-100.2599999999984,-0.9000144712428382,-1.0
166,2016-08-30,18454.3,18491.28,18514.29,18408.52,68920000,-0.26%,56.023029654000126,18477.839999999986,18509.404499999997,18501.202540112714,41.566057765427104,70.2221616587454,58.67219478966072,19.557398263220197,46.543286404749075,38.50422118813959,-53.18522966076272,-11.840000000000146,-0.6618503444630219,-0.7777777777777778
167,2016-08-31,18400.88,18436.7,18439.68,18333.56,98250000,-0.29%,54.38881986801274,18457.679999999986,18515.585499999997,18489.474805546764,33.17945941924336,62.813621210845,22.71381310307614,27.12866929757891,46.03949041103289,41.26359318176395,-69.20090778786424,-146.0,-0.5415628882418977,-0.5555555555555556
168,2016-09-01,18419.3,18396.57,18430.05,18295.48,74780000,0.10%,53.20828355589931,18442.751999999986,18517.8425,18472.58302272008,23.02939565035922,54.856776098747844,0.0,27.12866929757891,48.55094395089952,47.04457358889382,-72.89521664521655,-193.38999999999942,-0.9154640552305415,-0.33333333333333337
169,2016-09-02,18491.96,18466.01,18544.76,18439.1,74350000,0.39%,54.95832392432555,18442.369999999984,18521.003,18471.387927680065,20.353996450801787,47.956220169158634,76.2343727891226,32.98272863073287,49.3983005222673,47.996244961399896,-49.26514340116644,-58.140000000003056,-0.6411563628419881,-0.11111111111111116
170,2016-09-06,18538.12,18493.4,18551.54,18450.32,83710000,0.25%,55.63537507613763,18456.79199999998,18518.6405,18475.390122647328,20.210888856268866,42.40715390658068,100.0,58.744790929707484,60.74981388358262,52.89968611891647,-41.11626799952324,-61.090000000000146,-0.22906949016662237,0.11111111111111116
171,2016-09-07,18526.14,18527.71,18536.89,18474.77,67570000,-0.06%,56.48302701434255,18464.07799999998,18518.1235,18484.902827620543,22.60542405876913,38.44680793701837,100.0,92.07812426304082,78.79899651364052,62.9823703064968,-30.908604069974928,30.340000000000146,-0.22203744532536263,0.3333333333333333
172,2016-09-08,18479.91,18486.69,18506.24,18446.69,79060000,-0.25%,55.17909920907873,18474.07599999998,18515.384000000002,18485.22776805317,20.95162202017309,34.947770753649316,64.66288590355758,88.22096196785247,80.8872920409275,73.47870081271687,-43.112578840890244,13.419999999998254,-0.2740930546190179,0.25
173,2016-09-09,18085.45,18404.17,18404.17,18085.45,120670000,-2.13%,52.64969485515481,18475.595999999983,18509.6385,18470.489992043502,12.834351226174476,30.52508684815435,0.0,54.88762863451914,77.91637834145928,79.20088896534243,-41.64240593243637,-56.840000000000146,-0.36294319646629214,0.16666666666666666
174,2016-09-12,18325.07,18028.95,18358.69,17994.84,103260000,1.32%,43.31089920238637,18388.183999999983,18481.3035,18390.209993490138,-23.60367405375291,19.699334667772895,0.0,21.554295301185807,49.72757519907584,69.51041519382086,-94.64319366794386,-413.5699999999997,-2.376932540318555,0.08333333333333331
175,2016-09-13,18066.75,18262.99,18262.99,18028.06,102830000,-1.41%,49.132744819511984,18342.10199999998,18465.0235,18367.07908558284,-33.21313916989311,9.116839900239693,53.060161633619856,17.6867205445399,41.32614238950152,56.32336531001221,-53.54699003897766,-171.5099999999984,-0.859331784039008,0.0
176,2016-09-14,18034.77,18073.39,18163.48,17992.21,103360000,-0.18%,45.2391805613074,18251.23799999998,18437.969,18313.681070022325,-55.48821139285428,-3.8041703583791033,33.71876111447808,28.926307582699263,23.79654556514427,38.28342105124054,-86.00055183831134,-327.76000000000204,-2.2599300859648452,-0.2
177,2016-09-15,18212.48,18024.91,18250.11,18015.49,99560000,0.99%,44.31036563000859,18158.88199999998,18412.359999999997,18261.177239109176,-76.1751971926933,-18.278375725241943,37.74455723161566,41.50782665990448,24.4000408443332,29.840909599659664,-94.36090225563898,-288.1700000000019,-2.233534200806009,-0.4
178,2016-09-16,18123.8,18217.21,18217.21,18070.21,278540000,-0.49%,48.63750148202229,18121.48999999998,18394.8935,18253.18319563478,-76.17468524450305,-29.857637629094164,100.0,57.154439448697865,28.375136117697764,25.523907509058414,-59.77330019845185,-134.22000000000116,-0.9749643547683151,-0.6000000000000001
179,2016-09-19,18120.17,18154.82,18254.88,18093.05,78090000,-0.02%,47.401338519208544,18146.66399999998,18373.376,18235.29897824664,-80.28317662133486,-39.942745427542306,77.17624624385792,71.6402678251578,43.12833229731401,31.967836419781662,-70.92771709008993,-247.97999999999956,-1.6852043294680263,-0.8
180,2016-09-20,18129.96,18175.36,18227.21,18128.8,72450000,0.05%,47.852721138014495,18129.137999999977,18355.351000000002,18224.400982201794,-80.94865360750191,-48.14392706353423,87.48862065541759,88.22162229975845,63.72453518343823,45.076001199483336,-67.25546636153955,-365.2900000000009,-1.719748667092047,-1.0
181,2016-09-21,18293.7,18164.96,18307.43,18121.57,94100000,0.90%,47.63858736412862,18147.45199999998,18335.152000000002,18213.593530892376,-81.37717656124732,-54.790576963076845,83.30154444476885,82.65547044801474,60.325863362264194,55.72624361433881,-69.11483381903359,-373.09000000000015,-1.957878226720955,-1.0
182,2016-09-22,18392.46,18343.76,18449.88,18343.76,73030000,0.54%,51.49861245242819,18211.221999999976,18325.465000000004,18237.260161639217,-66.5222908234573,-57.13691973515294,100.0,90.26338836672876,64.32485344053073,62.79175066207771,-37.148016376736784,-197.72000000000116,-0.7731508452838209,-1.0
183,2016-09-23,18261.45,18377.36,18383.76,18254.84,87180000,-0.71%,52.183861270769796,18243.251999999975,18320.7725,18262.732859522996,-51.44541691694394,-55.99861917151114,100.0,94.43384814825623,67.64162817035603,64.09744832438365,-31.140829206371865,-141.72000000000116,-0.1456735076887372,-1.0
184,2016-09-26,18094.83,18217.76,18217.76,18083.32,95510000,-0.91%,48.79622172103176,18255.839999999975,18308.2645,18254.55597597336,-51.778402694839315,-55.15457587617677,30.816732406333998,76.93891080211127,62.8007106643114,64.92239742506605,-58.59036498494544,-377.89000000000306,1.0472601011151328,-1.0
185,2016-09-27,18228.3,18099.21,18238.1,18052.16,84130000,0.74%,46.47776930108593,18240.609999999975,18292.160500000005,18226.31125306911,-60.906201777866954,-56.30490105651481,0.0,43.60557746877794,42.727550422162416,57.72329641894327,-79.18409431356156,-489.380000000001,-0.8967863422145173,-1.0
186,2016-09-28,18339.24,18240.22,18349.86,18179.34,97650000,0.61%,49.434024955034296,18255.661999999975,18279.607500000002,18228.840116147454,-56.11486257764045,-56.266893360739935,56.66690284597979,29.1612117507712,31.930192113963944,45.81948440014591,-45.810299997814795,-374.2599999999984,0.9230697727432569,-1.0
187,2016-09-29,18143.45,18322.88,18366.23,18091.64,95880000,-1.07%,51.072827562465704,18251.48599999998,18273.9165,18245.938276847915,-45.12751861646393,-54.03901841188473,86.70451902964432,47.790473958541305,46.918327712836664,40.52535674965433,-27.749251644197667,-214.20999999999913,1.6531011805329454,-1.0
188,2016-09-30,18308.15,18181.8,18369.62,18181.8,135470000,0.91%,48.308526395432295,18212.373999999978,18263.178,18234.276771966477,-47.25917199598189,-52.68304912870416,44.148129850027026,62.50651724188365,56.58723112356855,45.14525031678971,-58.57495575414613,-384.7400000000016,-0.19437663615888834,-1.0
189,2016-10-03,18253.85,18279.6,18279.8,18203.75,68520000,-0.30%,50.23993025786745,18224.74199999998,18253.8575,18242.51735888166,-40.5889953332553,-50.26423836961439,85.29531834874676,72.04932240947265,64.7069477467548,56.07083552772,-37.20584700766967,-305.5699999999997,0.6873105874913632,0.0
190,2016-10-04,18168.45,18267.68,18313.77,18116.26,79710000,-0.47%,50.00435878216385,18258.43599999998,18242.5715,18247.09238453954,-35.85140398401563,-47.38167149249464,64.89589227585259,64.77978015820874,58.60286982669885,59.9656828990074,-41.94387531941365,-268.1800000000003,0.5079404204373361,-0.2
191,2016-10-05,18281.03,18205.5,18315.82,18205.5,76190000,0.62%,48.770325014844914,18251.49199999998,18226.460999999996,18239.530132805077,-36.69128080174414,-45.24359335434454,18.458171870919003,56.21646083183939,58.64391664089493,60.65124473811619,-61.44523785577801,-363.4399999999987,0.22317692964917146,-0.4
192,2016-10-06,18268.5,18280.42,18288.12,18162.97,78660000,-0.07%,50.29913474587229,18242.999999999978,18216.147499999995,18246.964654113246,-30.954645478861494,-42.38580377924793,100.0,61.11802138225713,56.36041931477052,57.86906859412142,-42.60786482952888,-257.08000000000175,-0.34529453067418947,-0.6000000000000001
193,2016-10-07,18240.49,18295.35,18319.73,18149.35,82680000,-0.15%,50.60302549757654,18265.70999999998,18210.706499999993,18255.76198972902,-24.91637398111925,-38.89191781962219,99.99999999999999,72.8193906236396,64.59028351990108,59.864873158522165,-38.85396761540833,-175.86000000000058,-0.446255610163826,-0.8
194,2016-10-10,18329.04,18282.95,18399.96,18282.95,72110000,0.49%,50.33857790941547,18266.37999999998,18223.406499999994,18260.705264323744,-20.89076099592421,-35.291686454882594,85.1471334746508,95.0490444915502,70.52226572067998,63.82432285178385,-41.97173891179719,-184.96999999999753,0.35783762657979334,-1.0
195,2016-10-11,18128.66,18308.43,18312.33,18061.96,88610000,-1.09%,50.88419179829759,18274.529999999977,18225.678499999995,18269.382488992153,-15.466126765404624,-31.326574516987,100.0,95.0490444915502,73.23124527997913,69.44793150685338,-35.56522176405519,-112.86000000000058,1.1559620558024397,1.0
196,2016-10-12,18144.2,18132.63,18193.96,18082.09,72230000,0.09%,47.18416204933552,18259.955999999976,18228.640499999994,18244.51840008449,-25.063736678639543,-30.07400694931751,0.0,61.71571115821687,50.86137674947678,64.87162925004529,-76.86313973547978,-358.6499999999978,-0.5898503417173684,1.0
197,2016-10-13,18098.94,18088.32,18137.7,17959.95,83160000,-0.25%,46.3062161281178,18221.535999999975,18231.810999999994,18216.11869097822,-35.83230585079218,-31.225666729612445,0.0,33.33333333333327,41.00091310458402,55.0311783780133,-70.82566305311255,-348.380000000001,-1.2801480989888092,1.0
198,2016-10-14,18138.38,18177.35,18261.11,18138.38,87050000,0.22%,48.30549678874392,18197.935999999976,18229.817999999992,18209.069838073086,-36.75876539192541,-32.33228646207504,48.3984563108305,16.13281877027677,33.163529657094465,41.67527317038508,-50.59203199927306,-219.22000000000116,-0.024475024475023588,1.0
199,2016-10-17,18086.4,18135.85,18162.28,18063.02,75960000,-0.29%,47.453471039789214,18168.515999999974,18228.869499999993,18195.757140241614,-40.37626200800514,-33.94108157126106,29.85035872722117,26.08293834601716,42.833335809296806,38.999259523658424,-60.023635826458836,-330.15999999999985,-0.7863957635834473,0.9523809523809523
200,2016-10-18,18161.94,18145.06,18225.8,18129.45,74800000,0.42%,47.66539492553294,18135.841999999975,18227.354499999994,18186.5394783795,-42.01565380683678,-35.555996018376206,72.54840202087819,50.26573901964323,53.59711219070584,43.1979925523657,-57.93050157950927,-348.34000000000015,-0.6712401355837172,0.9047619047619048
201,2016-10-19,18202.62,18178.21,18252.2,18169.25,88040000,0.22%,48.43967604939121,18144.957999999973,18228.016999999993,18185.02502776505,-40.17682226681063,-36.48016126806309,100.0,67.46625358269972,61.28549085642166,52.57197961880809,-50.396581895866184,-349.5,-0.14989975556837232,0.8571428571428572
202,2016-10-20,18162.35,18161.87,18249.05,18129.07,88830000,-0.22%,48.076983439115125,18159.66799999997,18218.922499999993,18180.81502271686,-39.58176254437785,-37.100481523326046,64.95241328695467,79.16693843594423,61.28010999533484,58.72090434748744,-54.1101338605943,-324.8199999999997,-0.6485080758538375,0.8095238095238095
203,2016-10-21,18145.71,18152.63,18168.76,18049.77,117820000,-0.09%,47.86732141291966,18154.72399999997,18207.685999999994,18175.690473131977,-39.40156746219509,-37.56069871109985,44.21167312266977,69.72136213654142,57.72909682728616,60.09823255968087,-56.210086134405806,-251.53999999999724,-0.7800889297007063,0.7619047619047619
204,2016-10-24,18223.03,18197.14,18275.04,18191.18,88550000,0.43%,48.97615064765773,18166.981999999967,18206.65499999999,18179.590387107983,-35.2607129965254,-37.10070156818496,99.99999999999999,69.72136213654142,55.37782037739449,58.12900906667182,-46.0944069452968,168.1899999999987,-0.46934438917133336,0.7142857142857143
205,2016-10-25,18169.27,18206.52,18241.69,18151.7,83190000,-0.30%,49.2116486591247,18179.27399999997,18212.02049999999,18184.48668036108,-30.86636020437436,-35.85383329542284,99.99999999999999,81.40389104088986,61.93835603386484,58.34842441284849,-43.962637212790476,-56.470000000001164,-0.5566288316365742,0.6666666666666667
206,2016-10-26,18199.33,18103.8,18236.04,18062.3,86340000,0.17%,46.76639805057993,18164.39199999997,18205.19949999999,18169.81637484088,-35.265925849224004,-35.73625180618307,0.0,66.66666666666661,52.99566446190448,56.77061362438793,-67.30756119179131,30.409999999999854,-0.15899513749523253,0.6190476190476191
207,2016-10-27,18169.68,18234.81,18253.2,18149.2,83530000,-0.16%,50.04159002621259,18178.979999999974,18200.79599999999,18181.633397597085,-27.860047925962135,-34.16101103013888,100.0,66.66666666666661,58.5697163403913,57.83457894538686,-37.53323788095689,209.90000000000146,0.8098596221208121,0.5714285714285714
208,2016-10-28,18161.19,18193.79,18257.06,18094.97,107850000,-0.05%,49.06384204450869,18187.21199999997,18201.39549999999,18183.84368894307,-25.012479206303396,-32.33130466537178,71.05912829628525,57.019709432095034,55.977940903765095,55.847773902020286,-33.63982064816406,-23.419999999998254,0.09044222617708986,0.5238095238095238
209,2016-10-31,18142.42,18176.6,18193.68,18130.58,110080000,-0.10%,48.65174666823727,18183.10399999997,18196.24549999999,18182.526654589783,-23.86771762587159,-30.638587257471745,58.85514244799739,76.63809024809417,67.54562878900302,60.69776201105313,-31.241867402964957,21.779999999998836,0.22469308028021384,0.4761904761904763
210,2016-11-01,18037.1,18158.24,18177.01,17940.84,101280000,-0.58%,48.204401306693704,18173.447999999968,18190.77349999999,18178.110899209823,-24.163443252306024,-29.3435584564386,45.41959991978423,58.44462355468892,63.08168692964472,62.20175220747094,-34.94913225613376,-17.11999999999898,0.07263684991949404,0.4285714285714286
211,2016-11-02,17959.64,18017.72,18044.15,17931.89,88610000,-0.43%,44.933247035962,18156.231999999967,18181.384499999993,18148.948917535312,-35.329342894074216,-30.540715343965722,0.0,34.75824745592717,51.277548054827804,60.634954591158504,-74.98761474573762,-147.23999999999796,-0.8828702055922899,0.38095238095238093
212,2016-11-03,17930.67,17978.75,18006.96,17904.07,77860000,-0.16%,44.0751747073116,18105.019999999968,18166.300999999992,18118.00365980162,-46.783659218599496,-33.789304118892474,0.0,15.139866639928037,38.76714511158524,51.04212669868591,-79.86899210178719,-365.0099999999984,-1.0082662192824832,0.33333333333333337
213,2016-11-04,17888.28,17928.35,17986.76,17883.56,97760000,-0.24%,42.97713772105703,18051.93199999997,18147.950999999994,18083.521176201324,-59.24520438204854,-38.88048417152369,0.0,-4.026408835973901e-14,20.664875655357264,36.90318960725676,-88.55880249310378,-449.01000000000204,-1.2355234475665666,0.2857142857142858
